StoreNo,Month,Revenue Type,Revenue Motion,Product Category,Motion,  Revenue  
74848132,Jun-18,Actuals,Recurring,Service Products,High Potential,101109
74848132,Jun-18,Actuals,Recurring,Product Green,High Potential,2931
74848132,Jun-18,Actuals,Recurring,Support Blue,High Potential,6
74848132,Jun-18,Actuals,Recurring,Service Licenses,High Potential,755
74848132,Jun-18,Actuals,Recurring,Service Products,High Potential,11756
74848132,Jun-18,Actuals,Recurring,Product Orange,High Potential,24650
74848132,Jul-18,Actuals,Recurring,Service Licenses,High Potential,39048
74848132,Jul-18,Actuals,Recurring,Service Products,High Potential,113934
74848132,Jul-18,Actuals,Recurring,Product Green,High Potential,3028
74848132,Jul-18,Actuals,Recurring,Support Blue,High Potential,79
74848132,Jul-18,Actuals,Recurring,Service Licenses,High Potential,779
74848132,Jul-18,Actuals,Recurring,Service Products,High Potential,14352
74848132,Jul-18,Actuals,Recurring,Product Orange,High Potential,26724
74848132,Aug-18,Actuals,Recurring,Service Licenses,High Potential,49621
74848132,Aug-18,Actuals,Recurring,Service Products,High Potential,124757
74848132,Aug-18,Actuals,Recurring,Product Green,High Potential,3300
74848132,Aug-18,Actuals,Recurring,Support Blue,High Potential,76
74848132,Aug-18,Actuals,Recurring,Service Licenses,High Potential,774
74848132,Aug-18,Actuals,Recurring,Service Products,High Potential,15603
74848132,Aug-18,Actuals,Recurring,Product Orange,High Potential,31869
74848132,Sep-18,Actuals,Recurring,Service Licenses,High Potential,50033
74848132,Sep-18,Actuals,Recurring,Service Products,High Potential,123965
74848132,Sep-18,Actuals,Recurring,Product Green,High Potential,3473
74848132,Sep-18,Actuals,Recurring,Support Blue,High Potential,71
74848132,Sep-18,Actuals,Recurring,Service Licenses,High Potential,745
74848132,Sep-18,Actuals,Recurring,Service Products,High Potential,15334
74848132,Sep-18,Actuals,Recurring,Product Orange,High Potential,35511
74848132,Oct-18,Actuals,Recurring,Service Licenses,High Potential,56037
74848132,Oct-18,Actuals,Recurring,Service Products,High Potential,132337
74848132,Oct-18,Actuals,Recurring,Product Green,High Potential,3846
74848132,Oct-18,Actuals,Recurring,Support Blue,High Potential,73
74848132,Oct-18,Actuals,Recurring,Service Licenses,High Potential,769
74848132,Oct-18,Actuals,Recurring,Service Products,High Potential,16049
74848132,Oct-18,Actuals,Recurring,Product Orange,High Potential,40637
74848132,Nov-18,Actuals,Recurring,Service Licenses,High Potential,52834
74848132,Nov-18,Actuals,Recurring,Service Products,High Potential,130195
74848132,Nov-18,Actuals,Recurring,Product Green,High Potential,3734
74848132,Nov-18,Actuals,Recurring,Support Blue,High Potential,65
74848132,Nov-18,Actuals,Recurring,Service Licenses,High Potential,749
74848132,Nov-18,Actuals,Recurring,Service Products,High Potential,15542
74848132,Nov-18,Actuals,Recurring,Product Orange,High Potential,41674
74848132,Dec-18,Actuals,Recurring,Service Licenses,High Potential,53670
74848132,Dec-18,Actuals,Recurring,Service Products,High Potential,133869
74848132,Dec-18,Actuals,Recurring,Product Green,High Potential,3942
74848132,Dec-18,Actuals,Recurring,Support Blue,High Potential,50
74848132,Dec-18,Actuals,Recurring,Service Licenses,High Potential,780
74848132,Dec-18,Actuals,Recurring,Service Products,High Potential,16115
74848132,Dec-18,Actuals,Recurring,Product Orange,High Potential,42073
74848132,Jan-19,Actuals,Recurring,Service Licenses,High Potential,59965
74848132,Jan-19,Actuals,Recurring,Service Products,High Potential,144511
74848132,Jan-19,Actuals,Recurring,Product Green,High Potential,4120
74848132,Jan-19,Actuals,Recurring,Support Blue,High Potential,71
74848132,Jan-19,Actuals,Recurring,Service Licenses,High Potential,782
74848132,Jan-19,Actuals,Recurring,Service Products,High Potential,16529
74848132,Jan-19,Actuals,Recurring,Product Orange,High Potential,45010
85050132,Jul-17,Actuals,Recurring,Service Licenses,Low Pot,182
85050132,Jul-17,Actuals,Recurring,Service Products,Low Pot,2238
85050132,Jul-17,Actuals,Recurring,Product Green,Low Pot,32
85050132,Jul-17,Actuals,Recurring,Support Blue,Low Pot,2
85050132,Jul-17,Actuals,Recurring,Product Orange,Low Pot,785
85050132,Aug-17,Actuals,Recurring,Service Licenses,Low Pot,115
85050132,Aug-17,Actuals,Recurring,Service Products,Low Pot,2250
85050132,Aug-17,Actuals,Recurring,Product Green,Low Pot,15
85050132,Aug-17,Actuals,Recurring,Product Orange,Low Pot,767
85050132,Sep-17,Actuals,Recurring,Service Licenses,Low Pot,98
85050132,Sep-17,Actuals,Recurring,Service Products,Low Pot,2183
85050132,Sep-17,Actuals,Recurring,Product Green,Low Pot,15
85050132,Sep-17,Actuals,Recurring,Product Orange,Low Pot,757
85050132,Oct-17,Actuals,Recurring,Service Licenses,Low Pot,104
85050132,Oct-17,Actuals,Recurring,Service Products,Low Pot,2197
85050132,Oct-17,Actuals,Recurring,Product Green,Low Pot,25
85050132,Oct-17,Actuals,Recurring,Product Orange,Low Pot,641
85050132,Nov-17,Actuals,Recurring,Service Licenses,Low Pot,99
85050132,Nov-17,Actuals,Recurring,Service Products,Low Pot,1921
85050132,Nov-17,Actuals,Recurring,Product Green,Low Pot,14
85050132,Nov-17,Actuals,Recurring,Product Orange,Low Pot,151
85050132,Dec-17,Actuals,Recurring,Service Licenses,Low Pot,103
85050132,Dec-17,Actuals,Recurring,Service Products,Low Pot,1921
85050132,Dec-17,Actuals,Recurring,Product Green,Low Pot,11
85050132,Dec-17,Actuals,Recurring,Product Orange,Low Pot,157
85050132,Jan-18,Actuals,Recurring,Service Licenses,Low Pot,228
85050132,Jan-18,Actuals,Recurring,Service Products,Low Pot,1959
85050132,Jan-18,Actuals,Recurring,Product Green,Low Pot,22
85050132,Jan-18,Actuals,Recurring,Product Orange,Low Pot,156
85050132,Feb-18,Actuals,Recurring,Service Licenses,Low Pot,97
85050132,Feb-18,Actuals,Recurring,Service Products,Low Pot,1615
85050132,Feb-18,Actuals,Recurring,Product Green,Low Pot,14
85050132,Feb-18,Actuals,Recurring,Product Orange,Low Pot,141
85050132,Mar-18,Actuals,Recurring,Service Licenses,Low Pot,125
85050132,Mar-18,Actuals,Recurring,Service Products,Low Pot,1655
85050132,Mar-18,Actuals,Recurring,Product Green,Low Pot,20
85050132,Mar-18,Actuals,Recurring,Product Orange,Low Pot,157
85050132,Apr-18,Actuals,Recurring,Service Licenses,Low Pot,99
85050132,Apr-18,Actuals,Recurring,Service Products,Low Pot,1616
85050132,Apr-18,Actuals,Recurring,Product Green,Low Pot,7
85050132,Apr-18,Actuals,Recurring,Product Orange,Low Pot,152
85050132,May-18,Actuals,Recurring,Service Licenses,Low Pot,102
85050132,May-18,Actuals,Recurring,Service Products,Low Pot,1830
85050132,May-18,Actuals,Recurring,Product Green,Low Pot,8
85050132,May-18,Actuals,Recurring,Product Orange,Low Pot,154
85050132,Jun-18,Actuals,Recurring,Service Licenses,Low Pot,99
85050132,Jun-18,Actuals,Recurring,Service Products,Low Pot,1813
85050132,Jun-18,Actuals,Recurring,Product Green,Low Pot,6
85050132,Jun-18,Actuals,Recurring,Service Products,Low Pot,281
85050132,Jun-18,Actuals,Recurring,Product Orange,Low Pot,152
85050132,Jul-18,Actuals,Recurring,Service Licenses,Low Pot,102
85050132,Jul-18,Actuals,Recurring,Service Products,Low Pot,1750
85050132,Jul-18,Actuals,Recurring,Product Green,Low Pot,3
85050132,Jul-18,Actuals,Recurring,Service Products,Low Pot,167
85050132,Jul-18,Actuals,Recurring,Product Orange,Low Pot,156
85050132,Aug-18,Actuals,Recurring,Service Licenses,Low Pot,102
85050132,Aug-18,Actuals,Recurring,Service Products,Low Pot,1804
85050132,Aug-18,Actuals,Recurring,Product Green,Low Pot,3
85050132,Aug-18,Actuals,Recurring,Service Products,Low Pot,109
85050132,Aug-18,Actuals,Recurring,Product Orange,Low Pot,157
85050132,Sep-18,Actuals,Recurring,Service Licenses,Low Pot,100
85050132,Sep-18,Actuals,Recurring,Service Products,Low Pot,1788
85050132,Sep-18,Actuals,Recurring,Product Green,Low Pot,2
85050132,Sep-18,Actuals,Recurring,Service Products,Low Pot,82
85050132,Sep-18,Actuals,Recurring,Product Orange,Low Pot,152
85050132,Oct-18,Actuals,Recurring,Service Licenses,Low Pot,102
85050132,Oct-18,Actuals,Recurring,Service Products,Low Pot,1929
85050132,Oct-18,Actuals,Recurring,Product Green,Low Pot,2
85050132,Oct-18,Actuals,Recurring,Service Products,Low Pot,108
85050132,Oct-18,Actuals,Recurring,Product Orange,Low Pot,157
85050132,Nov-18,Actuals,Recurring,Service Licenses,Low Pot,127
85050132,Nov-18,Actuals,Recurring,Service Products,Low Pot,2052
85050132,Nov-18,Actuals,Recurring,Product Green,Low Pot,2
85050132,Nov-18,Actuals,Recurring,Service Products,Low Pot,86
85050132,Nov-18,Actuals,Recurring,Product Orange,Low Pot,154
85050132,Dec-18,Actuals,Recurring,Service Licenses,Low Pot,141
85050132,Dec-18,Actuals,Recurring,Service Products,Low Pot,2277
85050132,Dec-18,Actuals,Recurring,Product Green,Low Pot,1
85050132,Dec-18,Actuals,Recurring,Service Products,Low Pot,62
85050132,Dec-18,Actuals,Recurring,Product Orange,Low Pot,164
85050132,Jan-19,Actuals,Recurring,Service Licenses,Low Pot,142
85050132,Jan-19,Actuals,Recurring,Service Products,Low Pot,2295
85050132,Jan-19,Actuals,Recurring,Product Green,Low Pot,1
85050132,Jan-19,Actuals,Recurring,Service Products,Low Pot,97
85050132,Jan-19,Actuals,Recurring,Product Orange,Low Pot,172
87373132,Jul-17,Actuals,Recurring,Service Licenses,Low Pot,12908
87373132,Jul-17,Actuals,Recurring,Service Products,Low Pot,49949
87373132,Jul-17,Actuals,Recurring,Service Products,Low Pot,702
87373132,Jul-17,Actuals,Recurring,Product Orange,Low Pot,257
87373132,Aug-17,Actuals,Recurring,Service Licenses,Low Pot,14375
87373132,Aug-17,Actuals,Recurring,Service Products,Low Pot,60710
87373132,Aug-17,Actuals,Recurring,Service Products,Low Pot,702
87373132,Aug-17,Actuals,Recurring,Product Orange,Low Pot,419
87373132,Sep-17,Actuals,Recurring,Service Licenses,Low Pot,13719
87373132,Sep-17,Actuals,Recurring,Service Products,Low Pot,62243
87373132,Sep-17,Actuals,Recurring,Service Products,Low Pot,679
87373132,Sep-17,Actuals,Recurring,Product Orange,Low Pot,444
87373132,Oct-17,Actuals,Recurring,Service Licenses,Low Pot,17028
87373132,Oct-17,Actuals,Recurring,Service Products,Low Pot,65518
87373132,Oct-17,Actuals,Recurring,Service Products,Low Pot,1313
87373132,Oct-17,Actuals,Recurring,Product Orange,Low Pot,539
87373132,Nov-17,Actuals,Recurring,Service Licenses,Low Pot,17773
87373132,Nov-17,Actuals,Recurring,Service Products,Low Pot,67254
87373132,Nov-17,Actuals,Recurring,Service Products,Low Pot,1359
87373132,Nov-17,Actuals,Recurring,Product Orange,Low Pot,789
87373132,Dec-17,Actuals,Recurring,Service Licenses,Low Pot,18029
87373132,Dec-17,Actuals,Recurring,Service Products,Low Pot,83395
87373132,Dec-17,Actuals,Recurring,Service Products,Low Pot,1404
87373132,Dec-17,Actuals,Recurring,Product Orange,Low Pot,951
87373132,Jan-18,Actuals,Recurring,Service Licenses,Low Pot,17816
87373132,Jan-18,Actuals,Recurring,Service Products,Low Pot,80440
87373132,Jan-18,Actuals,Recurring,Service Products,Low Pot,1404
87373132,Jan-18,Actuals,Recurring,Product Orange,Low Pot,1236
87373132,Feb-18,Actuals,Recurring,Service Licenses,Low Pot,16071
87373132,Feb-18,Actuals,Recurring,Service Products,Low Pot,83649
87373132,Feb-18,Actuals,Recurring,Service Products,Low Pot,1268
87373132,Feb-18,Actuals,Recurring,Product Orange,Low Pot,1233
87373132,Mar-18,Registration Fee,Not Recurring,Support Yellow,Low Pot,4961
87373132,Mar-18,Actuals,Recurring,Service Licenses,Low Pot,17734
87373132,Mar-18,Actuals,Recurring,Service Products,Low Pot,92010
87373132,Mar-18,Actuals,Recurring,Service Products,Low Pot,1404
87373132,Mar-18,Actuals,Recurring,Product Orange,Low Pot,1084
87373132,Apr-18,Actuals,Recurring,Service Licenses,Low Pot,16963
87373132,Apr-18,Actuals,Recurring,Service Products,Low Pot,105544
87373132,Apr-18,Actuals,Recurring,Product Green,Low Pot,1
87373132,Apr-18,Actuals,Recurring,Service Products,Low Pot,1359
87373132,Apr-18,Actuals,Recurring,Product Orange,Low Pot,1207
87373132,May-18,Registration Fee,Not Recurring,Support Yellow,Low Pot,8757
87373132,May-18,Actuals,Recurring,Service Licenses,Low Pot,17409
87373132,May-18,Actuals,Recurring,Service Products,Low Pot,124817
87373132,May-18,Actuals,Recurring,Product Green,Low Pot,8
87373132,May-18,Actuals,Recurring,Service Products,Low Pot,1404
87373132,May-18,Actuals,Recurring,Product Orange,Low Pot,1494
87373132,Jun-18,Actuals,Recurring,Service Licenses,Low Pot,17212
87373132,Jun-18,Actuals,Recurring,Service Products,Low Pot,133105
87373132,Jun-18,Actuals,Recurring,Product Green,Low Pot,8
87373132,Jun-18,Actuals,Recurring,Service Products,Low Pot,1359
87373132,Jun-18,Actuals,Recurring,Product Orange,Low Pot,1774
87373132,Jul-18,Actuals,Recurring,Service Licenses,Low Pot,19422
87373132,Jul-18,Actuals,Recurring,Service Products,Low Pot,130535
87373132,Jul-18,Actuals,Recurring,Product Green,Low Pot,30
87373132,Jul-18,Actuals,Recurring,Service Products,Low Pot,1404
87373132,Jul-18,Actuals,Recurring,Product Orange,Low Pot,1896
87373132,Aug-18,Registration Fee,Not Recurring,Support Yellow,Low Pot,12285
87373132,Aug-18,Actuals,Recurring,Service Licenses,Low Pot,21023
87373132,Aug-18,Actuals,Recurring,Service Products,Low Pot,119683
87373132,Aug-18,Actuals,Recurring,Product Green,Low Pot,81
87373132,Aug-18,Actuals,Recurring,Support Blue,Low Pot,115
87373132,Aug-18,Actuals,Recurring,Service Products,Low Pot,1404
87373132,Aug-18,Actuals,Recurring,Product Orange,Low Pot,931
87373132,Sep-18,Actuals,Recurring,Service Licenses,Low Pot,19855
87373132,Sep-18,Actuals,Recurring,Service Products,Low Pot,107771
87373132,Sep-18,Actuals,Recurring,Product Green,Low Pot,113
87373132,Sep-18,Actuals,Recurring,Support Blue,Low Pot,314
87373132,Sep-18,Actuals,Recurring,Service Products,Low Pot,1332
87373132,Sep-18,Actuals,Recurring,Product Orange,Low Pot,889
87373132,Oct-18,Actuals,Recurring,Service Licenses,Low Pot,20839
87373132,Oct-18,Actuals,Recurring,Service Products,Low Pot,112604
87373132,Oct-18,Actuals,Recurring,Product Green,Low Pot,122
87373132,Oct-18,Actuals,Recurring,Support Blue,Low Pot,38
87373132,Oct-18,Actuals,Recurring,Service Products,Low Pot,1362
87373132,Oct-18,Actuals,Recurring,Product Orange,Low Pot,1316
87373132,Nov-18,Actuals,Recurring,Service Licenses,Low Pot,20512
87373132,Nov-18,Actuals,Recurring,Service Products,Low Pot,115173
87373132,Nov-18,Actuals,Recurring,Product Green,Low Pot,122
87373132,Nov-18,Actuals,Recurring,Support Blue,Low Pot,27
87373132,Nov-18,Actuals,Recurring,Service Products,Low Pot,1358
87373132,Nov-18,Actuals,Recurring,Product Orange,Low Pot,1355
87373132,Dec-18,Registration Fee,Not Recurring,Support Yellow,Low Pot,4821
87373132,Dec-18,Actuals,Recurring,Service Licenses,Low Pot,20511
87373132,Dec-18,Actuals,Recurring,Service Products,Low Pot,122075
87373132,Dec-18,Actuals,Recurring,Product Green,Low Pot,122
87373132,Dec-18,Actuals,Recurring,Support Blue,Low Pot,4
87373132,Dec-18,Actuals,Recurring,Service Products,Low Pot,1403
87373132,Dec-18,Actuals,Recurring,Product Orange,Low Pot,1834
87373132,Jan-19,Actuals,Recurring,Service Licenses,Low Pot,21082
87373132,Jan-19,Actuals,Recurring,Service Products,Low Pot,124746
87373132,Jan-19,Actuals,Recurring,Product Green,Low Pot,122
87373132,Jan-19,Actuals,Recurring,Support Blue,Low Pot,50
87373132,Jan-19,Actuals,Recurring,Service Products,Low Pot,1403
87373132,Jan-19,Actuals,Recurring,Product Orange,Low Pot,1837
68181132,Jul-17,Actuals,Recurring,Service Licenses,Low Pot,3134
68181132,Jul-17,Actuals,Recurring,Service Products,Low Pot,7000
68181132,Jul-17,Actuals,Recurring,Product Green,Low Pot,1529
68181132,Jul-17,Actuals,Recurring,Service Licenses,Low Pot,110
68181132,Jul-17,Actuals,Recurring,Service Products,Low Pot,1755
68181132,Jul-17,Actuals,Recurring,Product Orange,Low Pot,12626
68181132,Aug-17,Actuals,Recurring,Service Licenses,Low Pot,3243
68181132,Aug-17,Actuals,Recurring,Service Products,Low Pot,6782
68181132,Aug-17,Actuals,Recurring,Product Green,Low Pot,1552
68181132,Aug-17,Actuals,Recurring,Service Licenses,Low Pot,236
68181132,Aug-17,Actuals,Recurring,Service Products,Low Pot,1819
68181132,Aug-17,Actuals,Recurring,Product Orange,Low Pot,9715
68181132,Sep-17,Actuals,Recurring,Service Licenses,Low Pot,3217
68181132,Sep-17,Actuals,Recurring,Service Products,Low Pot,7437
68181132,Sep-17,Actuals,Recurring,Product Green,Low Pot,1539
68181132,Sep-17,Actuals,Recurring,Service Licenses,Low Pot,165
68181132,Sep-17,Actuals,Recurring,Service Products,Low Pot,1777
68181132,Sep-17,Actuals,Recurring,Product Orange,Low Pot,11357
68181132,Oct-17,Actuals,Recurring,Service Licenses,Low Pot,3135
68181132,Oct-17,Actuals,Recurring,Service Products,Low Pot,8573
68181132,Oct-17,Actuals,Recurring,Product Green,Low Pot,1596
68181132,Oct-17,Actuals,Recurring,Service Licenses,Low Pot,246
68181132,Oct-17,Actuals,Recurring,Service Products,Low Pot,1507
68181132,Oct-17,Actuals,Recurring,Product Orange,Low Pot,11141
68181132,Nov-17,Actuals,Recurring,Service Licenses,Low Pot,3228
68181132,Nov-17,Actuals,Recurring,Service Products,Low Pot,8657
68181132,Nov-17,Actuals,Recurring,Product Green,Low Pot,1684
68181132,Nov-17,Actuals,Recurring,Service Licenses,Low Pot,373
68181132,Nov-17,Actuals,Recurring,Service Products,Low Pot,1554
68181132,Nov-17,Actuals,Recurring,Product Orange,Low Pot,11463
68181132,Dec-17,Actuals,Recurring,Service Licenses,Low Pot,3125
68181132,Dec-17,Actuals,Recurring,Service Products,Low Pot,8938
68181132,Dec-17,Actuals,Recurring,Product Green,Low Pot,1673
68181132,Dec-17,Actuals,Recurring,Service Licenses,Low Pot,294
68181132,Dec-17,Actuals,Recurring,Service Products,Low Pot,1502
68181132,Dec-17,Actuals,Recurring,Product Orange,Low Pot,10990
68181132,Jan-18,Actuals,Recurring,Service Licenses,Low Pot,3232
68181132,Jan-18,Actuals,Recurring,Service Products,Low Pot,9341
68181132,Jan-18,Actuals,Recurring,Product Green,Low Pot,1708
68181132,Jan-18,Actuals,Recurring,Service Licenses,Low Pot,189
68181132,Jan-18,Actuals,Recurring,Service Products,Low Pot,1551
68181132,Jan-18,Actuals,Recurring,Product Orange,Low Pot,11409
68181132,Feb-18,Actuals,Recurring,Service Licenses,Low Pot,3213
68181132,Feb-18,Actuals,Recurring,Service Products,Low Pot,9739
68181132,Feb-18,Actuals,Recurring,Product Green,Low Pot,1638
68181132,Feb-18,Actuals,Recurring,Service Licenses,Low Pot,285
68181132,Feb-18,Actuals,Recurring,Service Products,Low Pot,1564
68181132,Feb-18,Actuals,Recurring,Product Orange,Low Pot,11454
68181132,Mar-18,Actuals,Recurring,Service Licenses,Low Pot,2275
68181132,Mar-18,Actuals,Recurring,Service Products,Low Pot,9171
68181132,Mar-18,Actuals,Recurring,Product Green,Low Pot,1483
68181132,Mar-18,Actuals,Recurring,Service Licenses,Low Pot,305
68181132,Mar-18,Actuals,Recurring,Service Products,Low Pot,1369
68181132,Mar-18,Actuals,Recurring,Product Orange,Low Pot,8725
68181132,Apr-18,Actuals,Recurring,Service Licenses,Low Pot,1862
68181132,Apr-18,Actuals,Recurring,Service Products,Low Pot,10578
68181132,Apr-18,Actuals,Recurring,Product Green,Low Pot,1433
68181132,Apr-18,Actuals,Recurring,Service Licenses,Low Pot,322
